ID1,id,author,vachana,author_id
19887,1274,ಉರಿಲಿಂಗಪೆದ್ದಿ,"ಅಕಾರ ಉಕಾರ ಮಕಾರಂಗಳು ಪ್ರಕೃತಿಯಲ್ಲಿ ನಾದ ಬಿಂದು ಕಳೆಯಾದವು.
ಅಕಾರ ನಾದ, ಉಕಾರ ಬಿಂದು, ಮಕಾರ ಕಳೆ.
ಅಕಾರ ರುದ್ರ, ಉಕಾರ ಈಶ್ವರ, ಮಕಾರ ಸದಾಶಿವ.
ಅಕಾರ ಉಕಾರ ಮಕಾರಂಗಳಿಗೆ ನಾದ ಬಿಂದು ಕಳೆಯೇ ಆಧಾರ.
ನಾದ ಬಿಂದು ಕಳೆಗಳಿಗೆ ಪ್ರಕೃತಿಯೇ ಆಧಾರ.
ಆ ಪ್ರಾಣಕ್ಕೆ ಲಿಂಗವೇ ಆಧಾರ.
ಅ ಎಂಬಲ್ಲಿ ನಾದವಾಯಿತ್ತು.
ಉ ಎಂಬಲ್ಲಿ ನಾದ ಉಳಿದಿತ್ತು.
ಮ ಎಂಬಲ್ಲಿ ಬಿಂದು ಒಂದುಗೂಡಲು ಓಂಕಾರಶಕ್ತಿಯಾಗಿ ತೋರಿತ್ತು.
ಆ ಓಂಕಾರಶಕ್ತಿಯಲ್ಲಿ ನಕಾರ ಮಕಾರ ಶಿಕಾರ ವಕಾರ
ಯಕಾರಗಳೆಂಬ ಪಂಚಾಕ್ಷರಗಳುದಯಿಸಿದವು.
ನಕಾರವೇ ಬ್ರಹ್ಮ, ಮಕಾರವೇ ವಿಷ್ಣು, ಶಿಕಾರವೇ ರುದ್ರ,
ವಕಾರವೇ ಈಶ್ವರ, ಮಕಾರವೇ ಸದಾಶಿವ. ಈ ಪಂಚ ಶಾಖೆಗಳ
ವಕಾರವೇ ದೇವನ ನೆತ್ತಿಯಲ್ಲಿ ಆ ಓಂಕಾರ ಶಕ್ತಿ ಸ್ವರೂಪಿಯಾಗಿ ಕಾಣಿಸಿತ್ತು.
ಉರಿಲಿಂಗಪೆದ್ದಿಪ್ರಿಯ ವಿಶ್ವೇಶ್ವರಾ.",
19888,1636,ಉಳಿಯುಮೇಶ್ವರ ಚಿಕ್ಕಣ್ಣ,"ನಂದಿನಾಥ ಭೃಂಗಿನಾಥ ವೀರಭದ್ರ
ಗಣಂಗಳೆಲ್ಲಾ ನೀವು ಕೇಳಿರೆ:
ನಿಮ್ಮ ತೊತ್ತು ಬಂದಿದ್ದಾನೆಂದು ನೀವು ಹೇಳಿರೆ,
ನಿಮ್ಮ ಲೆಂಕ ಬಂದಿದ್ದಾನೆಂದು ನೀವು ಹೇಳಿರೆ,
ನಿಮ್ಮ ದಾಸ ಬಂದಿದ್ದಾನೆಂದು ನೀವು ಹೇಳಿರೆ.
ಎನ್ನ ದೇವರು ಉಳಿಯುಮೇಶ್ವರನ ಪಿಂ[ಗದ]
ಚಿಕ್ಕ ಬಂದಿದ್ದಾನೆಂದು ನೀವು ಹೇಳಿರೆ.",
19889,1747,ಸಿದ್ಧರಾಮೇಶ್ವರ,"ಮಾಡಬಾರದು ಮಾಡಬಾರದು ಪರಸ್ತ್ರೀಸಂಗವ.
ನೋಡಬಾರದು ನೋಡಬಾರದು ದೃಷ್ಟಿಯನ್ನೆತ್ತಿ ಪರದ್ರವ್ಯವ.
ಕೂಡಬಾರದು ಕೂಡಬಾರದು ಕುಲವಿಲ್ಲದವನ್ನಲ್ಲಿ.
ಆಡಬಾರದು ಆಡಬಾರದು ದುರ್ವಿಷಯಗಳಲ್ಲಿ.
ಮಾಡಿ ನೋಡಿ ಕೂಡಿ ಆಡಿದಡೆ ಈಡು ನೋಡಾ,
ಯಮ ಮಾಡಿದ ಪುಳುಗೊಂಡಕ್ಕೆ, ಎಲೆ ಬಿಲ್ಲೇಶಾ,
ಕಪಿಲಸಿದ್ಧಮಲ್ಲಿಕಾರ್ಜುನರ್ಯನ ಸಾನ್ನಿಧ್ಯದಲ್ಲಿ ಕೇದಾರ ಗುರು  ಸಾಕ್ಷಿಯಾಗಿ.",
19890,517,ಬಸವಣ್ಣ,"ಸಕ್ಕರೆಯ ಕೊಡನ ತುಂಬಿ ಹೊರಗೆ ಸವಿದಡೆ ರುಚಿಯುಂಟೇ
ತಕ್ಕøಸಿ ಭುಜತುಂಬಿ ಲಿಂಗಸ್ಪರ್ಶನವ ಮಾಡದೆ
ಅಕ್ಕಟಾ ಸಂಸಾರ ವೃಥಾಯ ಹೋಯಿತ್ತಯ್ಯಾ.
ಅದೇತರ ಭಕ್ತಿ   ಅದೇತರ ಯುಕ್ತಿ
ಕೂಡಿಕೋ, ಕೂಡಲಸಂಗಮದೇವಾ.       517",
19891,193,ಬಸವಣ್ಣ,"ಆಡುತ್ತ ಹಾಡುತ್ತ ಭಕ್ತಿಯ ಮಾಡಬಹುದು ಲಿಂಗಕ್ಕೆ;
ಅದು ಬೇಡದು, ಬೆಸಗೊಳ್ಳದು,
ತಂದೊಮ್ಮೆ ನೀಡಬಹುದು.
ಕಾಡುವ ಬೇಡುವ ಜಂಗಮ ಬಂದಡೆ,
ನೀಡಲುಬಾರದು ಕೂಡಲಸಂಗಮದೇವಾ.       193",
19892,1986,ಸಿದ್ಧರಾಮೇಶ್ವರ,"ಎಲ್ಲರ ಮರೆಯಬಹುದು;
ಎನ್ನ ವಲ್ಲಭ ಗುರುಮೂರ್ತಿಯ ಮರೆಯಬಾರದು.
ಎಲ್ಲರ ಕೀರ್ತಿಸಬಹುದು;
ಎನ್ನ ಗುರುಮೂರ್ತಿಯ ಕೀರ್ತಿಸಬಾರದು.
ಎಲ್ಲರು ಹೋಗಲಾಡಿದರೆಂದು ಎನ್ನ ನಲ್ಲನು ಹೋಗಲಾಡನು,
ನೀ ಹೋಗಲಾಡೆನೆ, ಕಪಿಲಸಿದ್ಧಮಲ್ಲಿಕಾರ್ಜುನಾ,
ನಿಮ್ಮ ಪಾದಸಾಕ್ಷಿಯಾಗಿ.",
19893,623,ಅಲ್ಲಮಪ್ರಭುದೇವರು,"ಅರಿದೆನೆಂಬುದು ತಾ ಬಯಲು,
ಅರಿಯೆನೆಂಬುದು ತಾ ಬಯಲು,
ಅರುಹಿನ ಕುರುಹಿನ ಮರಹಿನೊಳಗೆ
ಗುಹೇಶ್ವರನೆಂಬುದು ತಾ ಬಯಲು !",
19894,775,ಸಿದ್ಧರಾಮೇಶ್ವರ,"ಪುದುಗಿದ್ದ ಸಂಸಾರ ಬಂಧನಂಗಳ ಪೆರ್ದೊರೆ
ಎಂದಿಂಗೆ ಬಿಟ್ಟುಪೋಪುದು?
ಎಂದಿಪ್ಪೆ ನಿಮ್ಮೊಡಗೂಡಿ ಬೇರಾಗದೆಂದಿಪ್ಪೆನು,
ಕಪಿಲಸಿದ್ಧಮಲ್ಲಿಕಾರ್ಜುನಾ.",
19895,511,ಅರಿವಿನ ಮಾರಿತಂದೆ,"ಬೇರಿನ ಬಣ್ಣ ಇಂದುವಿನ ಕಳೆಕೊಂಡಂತಿರಬೇಕು.
ಶುಭ್ರದ ಪಟ ಷಡುವರ್ಣಕ್ಕೆ ಬಂದಂತೆ,
ಘಟದ ಸಂಗದಿಂದ ಸುವಸ್ತು ಇಂದ್ರಿಯಂಗಳಿಗೆ ಮುಖವಾಗಿ,
ಅರ್ಪಿಸಿಕೊಂಬವ ನೀನಾದೆಯಲ್ಲಾ ಸದಾಶಿವಮೂರ್ತಿಲಿಂಗವೆ.",
19896,1742,ಒಕ್ಕಲಿಗ ಮುದ್ದಣ್ಣ,"ಮೂರಡಿ ಮಣ್ಣಿಗೆ ಆರು ಹೊನ್ನ ತೆತ್ತು,
ಮೀರಿ ಹದಿಕೆಯ ಬೇಡೆನೆಂದು, ಈ ಗ್ರಾಮದವರ ಮುಂದಿಟ್ಟು
ಮೀರಲಿಲ್ಲಾಯೆಂದು ಪಟ್ಟೆಯ ಕೊಟ್ಟು,
ಮತ್ತೂರು ಗೂಡಿ ಹದಿಕೆಯ ಬೇಡಿದಡೆ, ನಾ ಕೊಡಲಿಲ್ಲ.
ನೀ ಕೊಟ್ಟ ಪಟ್ಟೆ
ನಮ್ಮ ನಟ್ಟನಡುಮನೆಯ ಐದುಕಾಲ ನೆಲಹಿನಲ್ಲಿ ಕಟ್ಟಿಯದೆ ಕೋ !
ನೀ ತಪ್ಪಿದಡೆ ನಿನಗೆ ಹೇಳುವ ಒಡೆಯರುಂಟೆ?
ನಾನೊಕ್ಕಲು ನೀನೊಡೆಯ.
ಮೀರಿ ಕೊಂಡಿಹೆನೆಂದಡೆ
ಮುನ್ನವೇ ಸಿದ್ಧಾಯ ಸೆರೆಗೆ ನಾನೊಳಗು.
ಗುತ್ತಿಗೆಕಾರಂಗೆ ಮತ್ತೆ ಕುಳವುಂಟೆ?
ಇನ್ನು ಕೊಟ್ಟೆನಾದೊಡೆ
ಎನ್ನ ಹಟ್ಟಿಕೊಟ್ಟಿಗೆಯೊಡೆಯ ಕಾಮಭೀಮ ಜೀವಧನದಾಣೆ.",
19897,616,ಬಸವಣ್ಣ,"ಕಂಡಕಂಡವರೆಲ್ಲ ಗಂಡನೆಂದೆಂಬ
ದುಂಡೆಯನವಳ ಸಜ್ಜ[ನ] ಎಂದೆನ್ನಬಹುದೆ
ಲಿಂಗಪ್ರಸಾದವನುಂಡು ಅನ್ಯದೈವಂಗಳ ಕೊಂಡಾಡುವವರ
ನಮ್ಮ ಕೂಡಲಸಂಗಮದೇವನು
ಆ ಭಂಡರಿಗೆ ಮಾಡಿದ ಹುಳುಗೊಂಡವ  !",
19898,1091,ಹೇಮಗಲ್ಲ ಹಂಪ,"ತನುವಿನ ಹಂಬಲವ ಮರೆದಂಗೆ ತನುವ್ಯಸನವೆಲ್ಲಿಯದೋ ?
ಮಾಯದ ಬೇಳುವೆಯನೊರಸಿದಾತಂಗೆ ಮನವ್ಯಸನವೆಲ್ಲಿಯದೋ ?
ಶಿವಜ್ಞಾನದೊಳಿಂಬುಗೊಂಡಾತಂಗೆ ಧನವ್ಯಸನವೆಲ್ಲಿಯದೋ ?
ಶಿವಲಿಂಗ ವಿಶ್ವಾಸದಿ ಅನುಮಿಷದೃಷ್ಟಿಯಿಟ್ಟಾತಂಗೆ
ವಿಶ್ವಾಸವ್ಯಸನವೆಲ್ಲಿಯದೋ ?
ಶಿವಲಿಂಗ ಸಾಧ್ಯಮಾಡಿ ಕರುಣಕೃಪೆ ಪಡೆದಾತಂಗೆ
ಸೇವಕವ್ಯಸನವೆಲ್ಲಿಯದೋ ?
ಇಂತೀ ಸಪ್ತವ್ಯಸನಂಗಳಮುಖದಲ್ಲಿ
ಶಿವತನು ಶಿವಮನ ಶಿವದ್ರವ್ಯ ಶಿವರಾಜ್ಯ
ಶಿವಉತ್ಸಾಹ ಶಿವವಿಶ್ವಾಸ ಶಿವಸೇವಕವೆಂದಿಪ್ಪ
ಶರಣರ ಚೆಮ್ಮಾವುಗೆಯ ಕಿರುಗುಣಿಕೆಯ ಮಾಡೆನ್ನನಿರಿಸಯ್ಯಾ
ಪರಮಗುರು ಪಡುವಿಡಿ ಸಿದ್ಧಮಲ್ಲಿನಾಥಪ್ರಭುವೆ.",
19899,747,ಘನಲಿಂಗಿದೇವ,"ಕತ್ತಲೆ ಭೂತಳದ ವರ್ತಮಾನಕ್ಕೆ ಹೇಸಿ ಮನ ಓತು
ಸುಚಿತ್ತ ನಿರ್ವಾಣದಾಸೋಹಮಂ ಕೈವಿಡಿದೆನಮ್ಮಾ.
ಎನ್ನ ತನುವೇ ವನಿತೆ ಕರಣಂಗಳೇ ದ್ರವ್ಯ
ಉರವಣಿಸಿದ ಭಕ್ತಿ ಇಂತೀ ತ್ರಿವಿದ ಪದಾರ್ಥಗಳಂ ಹಿಡಿದು
ಗಣಂಗಳ ಮುಂದೆ
ಕರಪಾತ್ರೆಯೆಂಬ ಕಾಯಕಮಂ ಕಟ್ಟಿದೆ.
ಎನ್ನ ಸಮಯಾಚಾರಕ್ಕೆ ಸ್ಮಶಾನ ಮಂಟಪದಲ್ಲಿ ಗುರುವ ತಡೆದೆ.
ಹೃದಯಮಂಟಪದಲ್ಲಿಹ ಜಂಗಮವ ತಡೆದೆ.
ಎನ್ನ ಸ್ವಯ ಕಾಯಕಮಂ ತಂದು
ರೂಪು ಪದಾರ್ಥಗಳಂ ನಿರ್ಭಾವ ಪರಿಯಾಣದಲ್ಲಿ ಗಡಣಿಸಿ
ಗುರುವಿನ ಮುಂದಿಕ್ಕಿದೆ.
ರುಚಿ ಪದಾರ್ಥಂಗಳಂ ಸುಮನ ಪರಿಯಾಣದಲ್ಲಿ ಗಡಣಿಸಿ
ಜಂಗಮದ ಮುಂದಿಕ್ಕಿದೆ.
ತೃಪ್ತಿ ಪದಾರ್ಥಂಗಳಂ ಭಾವದ ಪರಿಯಾಣದಲ್ಲಿ ಗಡಣಿಸಿ
ಲಿಂಗದ ಮುಂದಿಕ್ಕಿದೆ.
ಇಂತೀ ನಿರಂಜನ ಗುರು ಲಿಂಗ ಜಂಗಮ ಸವಿದು
ಒಕ್ಕು ಮಿಕ್ಕ ತ್ರಿವಿಧಪ್ರಸಾದವನುಂಡು
ತ್ರಿವಿಧಕರ್ಮ ನಾಸ್ತಿಯಾಗಿ ನಾನು ಬದುಕಿದೆನಯ್ಯಾ,
ಘನಲಿಂಗಿಯ ಮೋಹದ ಚೆನ್ನಮಲ್ಲಿಕಾರ್ಜುನಾ.",
19900,1189,ಮೋಳಿಗೆ ಮಹಾದೇವಿ,"ಮನೆಯಲ್ಲಿ ವೀರ ಧೀರ
ರಣದಲ್ಲಿ ಓಸರಿಸಿದ ಮತ್ತೆ ಭಾಷೆಯ ಬಂಟನಲ್ಲ.
ನೀ ಬಂದ ದೇಶ, ನೀ ಮಾಡುವ ಮಾಟ
ನೀ ಪ್ರಮ  ಥರೆಲ್ಲರ ಹಂಗಿಸುವ ನಿರಂಗವಾಚಕನ
ಕೂಡಿಹೆನೆಂಬ ಸಂಧಿಯಲ್ಲಿಯೇ ನಿಂದಿತ್ತು ನಿಜಲಿಂಗದಕೂಟ.
ಆ ಸುಸಂಗವ ನಿನ್ನ ನೀನೆ ನೋಡಿಕೊ
ಎನ್ನಯ್ಯಪ್ರಿಯ ಇಮ್ಮಡಿ ನಿಃಕಳಂಕಮಲ್ಲಿಕಾರ್ಜುನಾ.",
19901,131,ಅಂಬಿಗರ ಚೌಡಯ್ಯ,"ಗಂಧವ ವಾಯು ಕೊಂಬಾಗ ಅದ ತಂದು ಕೂಡಿದವರಾರು ?
ನಿಂದ ಮರಕ್ಕೆ ಸುಗಂಧ ಹುಟ್ಟುವಾಗ ಅದ ಬಂಧಿಸಿ ತಂದು ಇರಿಸಿದವರಾರು ?
ಅವು ತಮ್ಮ ಅಂಗದ ಸ್ವಭಾವದಂತೆ.
ನಿಂದ ನಿಜವೆ ತಾನಾಗಿ ಅಲ್ಲಿ ಬೇರೊಂದು
ಸಂದೇಹವ ಸಂಧಿಸಲಿಲ್ಲ
ಎಂದನಂಬಿಗ ಚೌಡಯ್ಯ.",
19902,453,ಕಾಡಸಿದ್ಧೇಶ್ವರ,"ತುಡುಗುವ್ಯಾಪಾರದವರಿಗೆ, ಶೀಲವಂತರಿಗೆ
ಕಾಷ*ಲೋಹದ ಪಡಿಯಲ್ಲದೆ ಬಣ್ಣದ ಪಡಿಯ ಕೊಡರು.
ಅಧಮ, ಅಂಧಕ, ಹೆಳವರಾದ ಹೊಲೆಮಾದಿಗರಿಗೆ
ಬಣ್ಣದ ಪಡಿಯ ಕೊಟ್ಟು
ಕಾಯಕವ ಮಾಡುತಿರ್ಪರು ನೋಡೆಂದನಯ್ಯಾ
ಕಾಡನೊಳಗಾದ ಶಂಕರಪ್ರಿಯ ಚನ್ನಕದಂಬಲಿಂಗ
ನಿರ್ಮಾಯಪ್ರಭುವೆ.",
19903,34,ಕಾಡಸಿದ್ಧೇಶ್ವರ,"ಶಿವಶಿವಾ, ಈ ಲೋಕದ ಮಾನವರು
ಸಂಸಾರಸುಖವ ಬಹುಸವಿಯೆಂದು ಹರುಷದಿಂದ ಉಬ್ಬಿ ಕೊಬ್ಬಿ
ಹೊನ್ನು, ಹೆಣ್ಣು, ಮಣ್ಣಿನ ಹೋರಾಟವ ಮಾಡುವ ಪರಿಯ-
ಪೇಳ್ವೆ ಕೇಳಿರಯ್ಯಾ.
ಹೊನ್ನಿಗಾಸೆಯ ಮಾಡಿ ನಾನಾದೇಶವ ತಿರುಗಿ ತಿರುಗಿ,
ನಾನಾವ್ಯಾಪಾರವ ಮಾಡಿ ದುಡಿದು ದುಃಖಮಂಬಟ್ಟು
ಹಗಲು ಹಸುವಿನ ಚಿಂತೆ ಇಲ್ಲ, ಇರುಳು ನಿದ್ರೆಯ ಚಿಂತೆ ಇಲ್ಲ.
ಈ ಪರಿಯಲ್ಲಿ ಸರ್ವರನು ಠಕ್ಕುಠವಳಿಯಿಂದ ಸಿಂತರಿಸಬೇಕೆಂಬ
ಚಿಂತೆಯುಂಟಲ್ಲದೆ
ಇವರಿಗೆ ಜಂಗಮದ ನೆನವು ಎಲ್ಲಿಹುದೋ?
ಹೀಗೆ ನಾನಾ ಧಾವತಿಯಿಂದ ಆ ಹೊನ್ನ ಗಳಿಸಿ ತಂದು
ಆ ಹೆಣ್ಣು ತರಬೇಕು, ಈ ಹೆಣ್ಣು ಬಿಡಬೇಕು,
ಆ ಹೆಣ್ಣು ನೋಡಬೇಕು, ಈ ಹೆಣ್ಣು ಮಾಡಬೇಕು
ಎಂಬೀ ಉಲ್ಲಾಸದಿಂದ ಮದವೇರಿದ ಆನೆಯ ಹಾಗೆ
ಮಸ್ತಿಗೆ ಬಂದ ಕೋಣನ ಹಾಗೆ, ಮಚ್ಚರಕ್ಕೆ ಬಂದ ಟಗರಿನ ಹಾಗೆ,
ಇಂತೀ ಪರಿಯಲ್ಲಿ ತಿರುಗುವ ಕತ್ತಿಮೂಳರಿಗೆ
ಲಿಂಗದ ನೆನಹು ಎಲ್ಲಿಹುದೊ?
ಹೀಗೆ ಆ ಹೊನ್ನಿನಿಂದ ಆ ಊರಲ್ಲಿ ಹೊಲವ ಮಾಡಬೇಕು,
ಈ ಊರಲ್ಲಿ ಹೊಲವ ಮಾಡಬೇಕು,
ಅಲ್ಲಿ ಮನೆಯ ಮಾಡಬೇಕು, ಇಲ್ಲಿ ಮನೆಯ ಮಾಡಬೇಕು.
ಈ ಉಲ್ಲಾಸ ಚಿಂತೆಯಿಂದ ಹಗಲು ಹಸಿವಿನ ಚಿಂತೆ ಇಲ್ಲ.
ಇರುಳು ನಿದ್ರೆಯ ಖಬರಿಲ್ಲ.
ಇಂತೀ ಪರಿಯಲ್ಲಿ ಬೆಕ್ಕು ನಾಯಿಗಳು
ತಮ್ಮ ಒಡಲ ವಿಷಯದ ಚಿಂತೆಯಿಂದ ಹಗಲು ಇರುಳು ಚರಿಸುವಂತೆ
ಈ ಮಾಯಾ ಪ್ರಪಂಚದಲ್ಲಿ ತಿರುಗುವ ಮಂಗಮನುಜರಿಗೆ
ಗುರುವಿನ ನೆನಹು ಎಲ್ಲಿಹುದೋ?
ಇಂತೀ ಪ್ರಕಾರದಲ್ಲಿ ತ್ರಿವಿಧ ಹೋರಾಟದಲ್ಲಿ
ಸಿಲ್ಕಿದ ಜಡಜೀವರುಗಳಿಗೆ
ಪರಬ್ರಹ್ಮದ ಎಚ್ಚರವಿಲ್ಲದೆ
ಮುಂದೆ ಮೋಕ್ಷವ ಹರಿಯಬೇಕೆಂಬ ಚಿಂತೆಯಿಲ್ಲ.
ಇಂತೀ ವಿಚಾರವನು ತಿಳಿಯದೆ ಹೊನ್ನು, ಹೆಣ್ಣು, ಮಣ್ಣೆಂಬ
ತ್ರಿವಿಧಮಲವ ಕಚ್ಚಿ ಹಂದಿ ನಾಯಿಗಳ ಹಾಗೆ
ಈ ಸಂಸಾರವೆಂಬ ಹಾಳಕೇರಿಯಲ್ಲಿ ಹೊಡದಾಡಿ ಹೊತ್ತುಗಳೆದು
ವ್ಯರ್ಥ ಸತ್ತು ಹೋಗುವ ಕತ್ತೆಮೂಳ ಹೊಲೆಮಾದಿಗರಿಗೆ
ಇನ್ನೆತ್ತಣ ಮುಕ್ತಿ ಹೇಳಾ!
ಇಂತಪ್ಪ ಮೂಢಾತ್ಮರಿಗೆ ಕಲ್ಪಕಲ್ಪಾಂತರ
ಎಂಬತ್ತುನಾಲ್ಕುಲಕ್ಷ ಯೋನಿಚಕ್ರದಲ್ಲಿ ತಿರುಗುವುದೇ
ಪ್ರಾಪ್ತಿಯುಂಟೆಂದ ಕಾಣಾ
ನಿಮ್ಮ ಶರಣ ಕಾಡನೊಳಗಾದ ಶಂಕರಪ್ರಿಯ ಚನ್ನಕದಂಬಲಿಂಗ
ನಿರ್ಮಾಯಪ್ರಭುವೆ.",
19904,636,ಅಮುಗೆ ರಾಯಮ್ಮ,"ಕುಲವನತಿಗಳೆದವಂಗೆ ಕುಲದ ಹಂಗೇತಕಯ್ಯಾ ?
ಬಲ್ಲೆನೆಂಬವಂಗೆ ಗೆಲ್ಲಸೋಲದ ಹಂಗೇತಕಯ್ಯಾ ?
ಅಮುಗೇಶ್ವರನೆಂಬ ಲಿಂಗವನರಿದ ಶರಣಂಗೆ
ಈ ಸಮಯದ ಹಂಗೇತಕಯ್ಯಾ ?",
19905,1359,ವಿಶ್ವಪತಿ ವಿಶ್ವನಾಥ (*),"ತನುವಿನಲ್ಲಿ ವೇಷವನಾರು ಧರಿಸರು?
ಪಟದಲ್ಲಿರದೆ ವೇಷ? ಘಟದಲ್ಲಿರದೆ ವೇಷ?
ಕೊಂಬಿನಲ್ಲಿರದೆ ವೇಷ? ಅಂಬರದಲ್ಲಿರದೆ ವೇಷ?
ವೇಶಿಯಲ್ಲಿರದೆ ವೇಷ? ಮೇಘದಲ್ಲಿರದೆ ವೇಷ?
ಇವು ರಾಶಿಯ ದೈವವಲ್ಲದೆ,
ಪರಮನ ವೇಷ ಕಾವಿಯಲಿಲ್ಲ,
ಜಡೆ ಮುಡಿ ಬೋಳಿನಲಿಲ್ಲ, ವಿಶ್ವಪತಿ ವಿಶ್ವನಾಥಾ.",
19906,281,ಕಾಡಸಿದ್ಧೇಶ್ವರ,"ಒಬ್ಬ ಪುರುಷಂಗೆ ಮೂವರು ಸಸ್ತ್ರೀಯರು.
ಒಬ್ಬ ಸ್ತ್ರೀಗೆ ಮೂವರು ಪುರುಷರು.
ಒಬ್ಬ ಕಂಗಳ, ಒಬ್ಬ ಮೂಕ, ಒಬ್ಬ ಹೆಳವ,
ಇಂತೀ ಮೂವರ ಗಂಡರ ಆಳಾಪದಿಂದಿರಲು
ಅಷ್ಟರಲ್ಲಿಯೇ ಪೂರ್ವದ ಪುರುಷನು ಬಂದು
ಕಂಗಳಪುರುಷನ ಮತ್ರ್ಯದಲ್ಲಿಟ್ಟು,
ಮೂಕ ಪುರುಷನ ಸ್ವರ್ಗದಲ್ಲಿಟ್ಟು,
ಹೆಳವ ಪುರುಷನ ಪಾತಾಳದಲ್ಲಿಟ್ಟು,
ಶಾಲಿಕುಪ್ಪುಸ ಕಳೆದು ಎನ್ನ ಅಪ್ಪಲೊಡನೆ
ಅವನಂಗದಲ್ಲಿ ಅಡಗಿ ಎತ್ತ ಹೋದೆನೆಂಬುದ
ಪತಿವ್ರತಾಸ್ತ್ರೀಯರು ಬಲ್ಲರಲ್ಲದೆ
ಹಾದರಮಾಡುವ ಸ್ತ್ರೀಯರು ಅರಿಯರು ನೋಡಾ!
ಕಾಡನೊಳಗಾದ ಶಂಕರಪ್ರಿಯ ಚನ್ನಕದಂಬಲಿಂಗ
ನಿರ್ಮಾಯಪ್ರಭುವೆ.",
19907,392,ಬಸವಣ್ಣ,"ಅಯ್ಯಾ, ನಿಮ್ಮ ದೇವರೆಂದು ನಂಬಿ ಪೂಜಿಸಲಾಗದಯ್ಯಾ :
ಮೀನಜ, ರೋಮಜ ಮಹಾಮುನಿಗಳ
ಲಯವ ಮಾಡುವುದ ನಾ ಬಲ್ಲೆನಾಗಿ.
ಅಯ್ಯಾ ನಿಮ್ಮ ದೇವರೆಂದು ನಂಬಿ ಪೂಜಿಸಲಾಗದಯ್ಯಾ :
ನವಕೋಟಿಬ್ರಹ್ಮರಿಗೆ
ಪ್ರಳಯವ ಮಾಡುವುದ ನಾ ಬಲ್ಲೆನಾಗಿ.
ಅಯ್ಯಾ, ನಿಮ್ಮ ದೇವರೆಂದು ನಂಬಿ ಪೂಜಿಸಲಾಗದಯ್ಯಾ :
ದಶಕೋಟಿ ನಾರಾಯಣರಿಗೆ
ಮರಣವ ಮಾಡುವುದ ನಾ ಬಲ್ಲೆನಾಗಿ.
ಅಯ್ಯಾ, ನಿಮ್ಮ ದೇವರೆಂದು ನಂಬಿ ಪೂಜಿಸಲಾಗದಯ್ಯಾ :
ಅನಂತಕೋಟಿರುದ್ರರಿಗೆ
ಲಯವ ಮಾಡುವುದ ನಾ ಬಲ್ಲೆನಾಗಿ.
ಅಯ್ಯಾ, ನಿಮ್ಮ ದೇವರೆಂದು ನಂಬಿ ಪೂಜಿಸಲಾಗದಯ್ಯಾ :
ಎನ್ನನೇಳೇಳು ಭವಕ್ಕೆ ತಂದಲ್ಲಿ,
ಆನುಭಯಲಿಂಗಜಂಗಮದ ಮೊರೆಹೊಕ್ಕು
ಭವಂ ನಾಸ್ತಿಯಾಗಿ ಬದುಕಿದೆನಯ್ಯಾ,
ಕೂಡಲಸಂಗಮದೇವಾ.         392",
19908,855,ಸ್ವತಂತ್ರ ಸಿದ್ಧಲಿಂಗ,"ಕಕ್ಷೆಯಲ್ಲಿ ಲಿಂಗವ ಧರಿಸಿಕೊಂಡಾತ ಭಕ್ತನು.
ಕರಸ್ಥಲದಲ್ಲಿ ಲಿಂಗವ ಧರಿಸಿಕೊಂಡಾತ ಮಾಹೇಶ್ವರನು.
ಉತ್ತಮಾಂಗದಲ್ಲಿ ಲಿಂಗವ ಧರಿಸಿಕೊಂಡಾತ ಪ್ರಸಾದಿ.
ಉರಸೆಜ್ಜೆಯಲ್ಲಿ ಲಿಂಗವ ಧರಿಸಿಕೊಂಡಾತ ಪ್ರಾಣಲಿಂಗಿ.
ಕಂಠಸೆಜ್ಜೆಯಲ್ಲಿ ಲಿಂಗವ ಧರಿಸಿಕೊಂಡಾತ ಶರಣ.
ಅಮಳೋಕ್ಯದಲ್ಲಿ ಲಿಂಗವ ಧರಿಸಿಕೊಂಡಾತ ಐಕ್ಯ.
ಇಂತೀ ಷಡುಸ್ಥಲದವರೆಲ್ಲ ಲಿಂಗವ ಧರಿಸಿ,
ನಿತ್ಯ ಲಿಂಗಾಂಗ ಸಂಬಂಧಿಗಳಾಗಿ,
ಲಿಂಗಾವಧಾನಿಗಳಾಗಿರ್ದರಯ್ಯಾ,
ನಿಜಗುರು ಸ್ವತಂತ್ರಸಿದ್ಧಲಿಂಗೇಶ್ವರ ನಿಮ್ಮ ಶರಣರು.",
19909,661,ಮಡಿವಾಳ ಮಾಚಿದೇವ,"ಪರಧನ ಪರಸತಿಗಳುಪಿದಡೆ,
ಮುಂದೆ ನರಕವೆಂದು ಗುರುವಾಕ್ಯ ಸಾರುತಿದೆ.
ಪರಧನ ಪರಸತಿಗಳುಪಿ
ಹತವಾಗಿ ಹೋದ ದುರ್ಯೋಧನ.
ಪಾಂಡವರ ಕಥೆಯ ಕೇಳಿ,
ಹರಿವ ನದಿಯ ಮಿಂದು, ಗೋದಾನ ಮಾಡುವ
ನರಕಿಗಳ ನುಡಿಯ ಕೇಳಲಾಗದೆಂದ, ಕಲಿದೇವರದೇವ",
